id,user_id,dept_id,site_id,cat_id,root_cause,type,severity_level,status,media_status,details,loc_lat,loc_long,loc_geohash,occurred_at,created_at,resolved_at,escalated_at,who_resolved,who_escalated,resolved_by_admin,is_deleted,preventative_actions,hour_of_day,day_of_week,month,days_since_occurred
eb27da84-2bc5-4aa3-a61e-4845f0922e87,1b148b2a-5a78-433c-abed-cf46b6e8f0a8,DEPT-020,SITE-001,Slip and Fall,Poor Housekeeping,near_miss,high,Escalated,no,Performance can subject race commercial position share state suggest across window interesting mind sense interesting.,-31.720701,-164.838720,74k2s66,2026-02-11T13:03:49.246119,2026-02-11T13:03:49.246119,,2026-02-11T19:03:49.246119,,62e23b26-6137-45b0-b191-03f18753b7d4,False,False,,13,2,2,125
be98d327-8a18-47a7-bec8-a56627b14750,f31433f0-4904-4a56-9d55-eca69e454d13,DEPT-018,SITE-005,Electrical Hazard,Environmental Factor,incident,high,Resolved,yes,Decide center eye Mr against turn trouble.,35.548692,-119.749340,p00t7b5,2026-01-16T13:03:49.246119,2026-01-16T13:03:49.246119,2026-01-17T04:03:49.246119,,178721ce-3a5f-4904-aebf-a17c4881aa30,,True,False,Yet cover management real easy table.,13,4,1,151
7d6785fe-5c6b-4ba5-9216-6ff563a04487,f70fdb4e-f550-4dbc-b7be-8394c3b6ef7b,DEPT-004,SITE-008,Ergonomics,Inadequate Training,injury,high,Resolved,success,Stage although city practice mean both answer that difficult scientist spend dog instead process alone.,20.328416,-1.042165,y1tvhfy,2025-04-11T13:03:49.246119,2025-04-11T13:03:49.246119,2025-04-12T18:03:49.246119,,5fe388ab-be8e-41c5-825d-0d87321fbcdc,,True,False,Push build also view list commercial happen.,13,4,4,431
6db2fcef-c7e0-4169-981b-a56a81213612,031e8a98-9990-4583-b1bc-fb59d9735f60,DEPT-003,SITE-006,Environmental,Human Error,unsafe_condition,medium,Pending,success,Him determine admit lead glass soon out our development you different large peace inside else.,40.528355,36.962238,44mkqdm,2025-05-01T13:03:49.246119,2025-05-01T13:03:49.246119,,,,,True,False,,13,3,5,411
36c648b0-ae85-4d74-988d-76c5b34f2898,ffe4a249-c8fe-4881-a3ab-a2f26a43fc34,DEPT-008,SITE-007,Slip and Fall,Equipment Malfunction,property_damage,medium,Resolved,no,Future growth fill human his south game their her hear sound wear.,64.073266,156.462760,drbb8yp,2024-10-05T13:03:49.246119,2024-10-05T13:03:49.246119,2024-10-08T00:03:49.246119,,3244e503-c928-4914-b695-172316f70b2c,,False,False,Miss effort create budget region third dark take item.,13,5,10,619
8139e0a7-5384-489f-a29c-823e970bd920,637f510b-99fe-4781-ba4a-5917d14f033e,DEPT-019,SITE-009,Electrical Hazard,Poor Housekeeping,unsafe_act,low,Pending,success,While senior clear each continue situation identify style fine ok lay institution ability case.,21.928243,0.062292,b3cpsvr,2026-03-21T13:03:49.246119,2026-03-21T13:03:49.246119,,,,,False,False,,13,5,3,87
ed063ef3-fdb8-49a7-9187-a4ff4bcc0024,e9f7bd01-b412-4e57-96e9-d37652d75103,DEPT-004,SITE-006,Environmental,Equipment Malfunction,property_damage,medium,Resolved,yes,Lot will study seek window between total office end life explain.,-12.254586,-49.123892,387ejsm,2025-08-01T13:03:49.246119,2025-08-01T13:03:49.246119,2025-08-03T13:03:49.246119,,588dcf80-89d6-4fb2-a01d-c19e7c1f55f3,,False,False,Enter learn available church evidence past.,13,4,8,319
c04932ce-e48e-4eac-9e6f-507756d8087c,a6a0970d-5be7-4fad-b8e3-967a8682bf1c,DEPT-010,SITE-006,Fire Safety,Equipment Malfunction,property_damage,high,Resolved,success,Range wide learn face less effect cold apply.,65.713094,-125.735906,54p2rz2,2026-05-21T13:03:49.246119,2026-05-21T13:03:49.246119,2026-05-21T14:03:49.246119,,63439f8d-76dc-4529-8866-f2bfe9d318f9,,False,False,Beat part son they difference PM blue decide within near executive clear lead.,13,3,5,26
614b5fdb-0340-47c8-9396-bf1c1972b7ab,12073ed3-704f-4d70-af99-24220fe9c6a0,DEPT-019,SITE-010,Ergonomics,Design Flaw,unsafe_condition,medium,Pending,no,Company sort mother leg suffer especially join artist social tend entire fund little ground idea.,-78.996636,-107.573491,w4s12fe,2025-04-13T13:03:49.246119,2025-04-13T13:03:49.246119,,,,,False,False,,13,6,4,429
fd4e4484-ecc1-4b0d-b558-d6c50383593d,373bd203-35c6-4cf3-bc5b-e98bdf0c6646,DEPT-019,SITE-008,Chemical Exposure,Equipment Malfunction,unsafe_condition,low,Resolved,no,Too we detail have play over agree.,77.689401,80.060284,1dm0964,2025-09-10T13:03:49.246119,2025-09-10T13:03:49.246119,2025-09-12T05:03:49.246119,,61023db0-f8b3-4ecc-8fba-390c9c448c23,,True,False,Eat however bit management election eye pass here read technology positive.,13,2,9,279
bc076759-2e00-411a-9498-6dbffb48c856,637f510b-99fe-4781-ba4a-5917d14f033e,DEPT-008,SITE-009,Security Breach,Inadequate Training,incident,low,Resolved,no,Finally chair audience dark leader building discover.,2.268534,-112.546595,2v10xvk,2026-02-14T13:03:49.246119,2026-02-14T13:03:49.246119,2026-02-16T11:03:49.246119,,1512dccf-1f54-4fe0-8351-91be66eb7aee,,False,False,Cell face reason drug billion bring how authority man.,13,5,2,122
29362e25-da34-4287-a121-bb7b54de3660,15f9b1e8-8e38-4111-9a99-e04419b3ef72,DEPT-020,SITE-008,Ergonomics,Human Error,injury,medium,Pending,no,A sure real include matter indeed tonight chance record.,-5.525946,162.688535,x2v7khd,2024-08-30T13:03:49.246119,2024-08-30T13:03:49.246119,,,,,False,False,,13,4,8,655
727e8a41-c16a-44f8-8481-7ce2f2332599,a6a0970d-5be7-4fad-b8e3-967a8682bf1c,DEPT-007,SITE-006,Chemical Exposure,Inadequate Training,incident,medium,Pending,success,Anyone cup brother talk audience onto few whose girl same light far boy around never recognize.,44.046765,-153.426139,ruu746m,2025-11-02T13:03:49.246119,2025-11-02T13:03:49.246119,,,,,False,False,,13,6,11,226
d25452dd-a79d-4e05-93a0-6673c989420d,e03003bc-84da-4947-b240-25ab4fc5a8b1,DEPT-019,SITE-010,Environmental,Poor Housekeeping,injury,medium,Resolved,success,Lead particularly far all director simply improve cell them particular Mr meet poor activity total.,-59.199756,53.823787,42f981h,2026-03-31T13:03:49.246119,2026-03-31T13:03:49.246119,2026-04-02T06:03:49.246119,,9f3f2e75-e7b5-45a6-ac27-64264c825d23,,False,False,Suffer case teacher white role daughter response far edge challenge song test.,13,1,3,77
cd84dcd7-a37d-4994-a38e-ecca952002e8,fb81ed98-5384-43ec-8476-fa5d0773663f,DEPT-017,SITE-007,Chemical Exposure,Poor Housekeeping,unsafe_condition,low,Resolved,no,Professional mission option those family push present return medical network kid alone.,-68.191049,-17.344258,yr1xk6m,2026-05-09T13:03:49.246119,2026-05-09T13:03:49.246119,2026-05-12T12:03:49.246119,,03839342-1608-47c4-b39d-6870dd89e7ef,,False,False,Join if plant common race everyone.,13,5,5,38
cbd566a7-6516-4ad2-a68f-50aa1ff5732b,7be91d26-5f1a-490e-ac48-0d6e35e6043c,DEPT-006,SITE-001,Chemical Exposure,Inadequate Training,unsafe_act,low,Resolved,no,Government people voice help always forward space eat blood worry loss sign defense.,-46.103430,-46.891068,zhmcxds,2025-03-12T13:03:49.246119,2025-03-12T13:03:49.246119,2025-03-14T22:03:49.246119,,997934be-3215-4402-b7bf-186c30b4b5b3,,False,False,Drop successful investment woman sing stand can physical must authority rate process.,13,2,3,461
3c5faf66-5141-4586-8eea-81dd44021441,dcb31144-9d36-47e9-ad5d-a4279e9bcc68,DEPT-020,SITE-003,Security Breach,Equipment Malfunction,unsafe_act,medium,Pending,no,Past model money indicate information stage whether why some.,12.209776,-172.017959,2px9np4,2024-09-08T13:03:49.246119,2024-09-08T13:03:49.246119,,,,,False,False,,13,6,9,646
df3498c4-009f-402c-9899-f9c76c33e0a1,92938f29-fb29-4d3d-a8b8-f8caaa150dfe,DEPT-017,SITE-002,Electrical Hazard,Poor Housekeeping,unsafe_act,medium,Resolved,no,Soldier receive exactly imagine fall arm social respond perhaps same from believe figure true clearly.,26.914614,15.025820,h09ybs6,2025-08-03T13:03:49.246119,2025-08-03T13:03:49.246119,2025-08-05T20:03:49.246119,,895a9966-46d2-4ec7-92de-355097320319,,False,False,Yeah story experience represent compare already bit between control yard room.,13,6,8,317
29ad8749-213b-4176-afa1-6b24ff77adbe,d9c179d3-2f01-4e15-8ab6-c9bbeb2411e7,DEPT-020,SITE-003,Fire Safety,Poor Housekeeping,near_miss,low,Resolved,no,Claim security national money only agreement focus lot name talk.,-5.731137,148.526765,45qmwr1,2026-03-29T13:03:49.246119,2026-03-29T13:03:49.246119,2026-03-31T14:03:49.246119,,c33bba13-29ce-4a9d-8b67-8d1d60a69d40,,False,False,Affect author north true former why member.,13,6,3,79
b2b4afe2-b440-437c-bdb3-c08dffeb6d94,cff1dc9d-fa3c-499e-9e08-c4d4faa4ac45,DEPT-008,SITE-005,Environmental,Human Error,injury,high,Resolved,success,Day board think must term sing effort include growth human baby.,-70.480474,-93.728861,cyzf9dh,2025-10-16T13:03:49.246119,2025-10-16T13:03:49.246119,2025-10-17T14:03:49.246119,,d8e4ab63-8dc6-4928-be7b-c4a16c202b1e,,False,False,Sit attention personal election simple TV condition.,13,3,10,243
37eb26b2-4aa7-4a06-a4bb-396e95e3e3c0,4f0ffc75-e2be-46ee-9807-b53375967494,DEPT-018,SITE-002,Environmental,Fatigue,observation,medium,Pending,no,Go fund front history fund another girl its generation policy population top.,42.183140,-98.812254,vv9s8w4,2025-11-24T13:03:49.246119,2025-11-24T13:03:49.246119,,,,,False,False,,13,0,11,204
451e8a98-1ce0-4089-98e4-a4a2e1242bc1,8cba8e29-bbd5-4184-be6a-3e824e9ce728,DEPT-008,SITE-007,Security Breach,Inadequate Training,near_miss,high,Escalated,no,Magazine item local pass interest know lawyer story.,-38.221438,-155.502906,7b3qb41,2025-03-12T13:03:49.246119,2025-03-12T13:03:49.246119,,2025-03-12T19:03:49.246119,,1b43fae6-76ea-41e1-a68f-8f1909cace1d,False,False,,13,2,3,461
81ac7f80-9a77-4e16-a5a0-b2a1ac67bcd5,dbb8e0ac-8ad2-454d-8598-9018c2441f7e,DEPT-001,SITE-005,Fire Safety,Communication Failure,unsafe_condition,high,Escalated,no,Section point our consider gas always carry wide lose company daughter significant manager.,67.739192,5.160903,jrh3991,2024-07-04T13:03:49.246119,2024-07-04T13:03:49.246119,,2024-07-04T16:03:49.246119,,a6b28e03-f532-4d99-93ef-fe01f60f4534,False,False,,13,3,7,712
d55c15e5-e5ff-4579-b97d-a59a55a9525a,0ef82b6a-7c43-40d0-8c9b-168a9e42e175,DEPT-019,SITE-004,Fire Safety,Poor Housekeeping,observation,low,Pending,success,Home others wonder hundred present must new experience level.,-46.109393,-172.815756,4em7ep2,2024-09-17T13:03:49.246119,2024-09-17T13:03:49.246119,,,,,False,False,,13,1,9,637
d9e81b58-2704-45dd-ae31-ec296bcbf265,5ec55e0e-dd3f-4ee7-8846-acf69a952a8a,DEPT-016,SITE-001,Fire Safety,Inadequate Training,unsafe_act,medium,Resolved,no,Model clearly nor job consider tonight suffer enjoy prevent against half child inside movement commercial.,-12.907607,-105.988245,z80tcrn,2024-12-25T13:03:49.246119,2024-12-25T13:03:49.246119,2024-12-27T15:03:49.246119,,0553e571-fdda-4cd1-88d2-6fc18566fe48,,False,False,Eight important admit structure threat show rich away high Democrat experience physical.,13,2,12,538
9d84ac5b-d401-46d0-93c2-1e8636815470,eafd8374-797b-4273-888e-d58b2800cdf9,DEPT-015,SITE-008,Electrical Hazard,Design Flaw,injury,medium,Resolved,success,Door my note size citizen nice else sing side story surface.,64.981214,-30.863782,t2sf916,2025-07-11T13:03:49.246119,2025-07-11T13:03:49.246119,2025-07-12T13:03:49.246119,,e57b6ace-12a7-4cc4-a340-df52d8a27598,,True,False,News fact could knowledge already street south.,13,4,7,340
5fba67cf-9755-48d7-b675-3dd64972dcce,4edf8fcc-18c4-4e1e-96fb-d4b8eecd8311,DEPT-007,SITE-005,Fire Safety,Design Flaw,incident,medium,Resolved,success,Maintain somebody name agree create build movie particular occur trial remain near.,41.728714,138.610882,vb3cwrw,2025-01-05T13:03:49.246119,2025-01-05T13:03:49.246119,2025-01-05T20:03:49.246119,,32489705-060c-468b-9fdb-d4692fd79bb2,,False,False,Investment popular own security more by matter hard wife.,13,6,1,527
98a2139b-00c4-4b50-bebf-b38a7b7deba0,37979c5a-c646-4897-9fdd-500dcf30cf84,DEPT-014,SITE-002,Equipment Failure,Fatigue,near_miss,medium,Resolved,success,On officer office owner view movie involve very onto north close allow positive whole.,-20.604626,-45.030210,jb2p9me,2025-01-24T13:03:49.246119,2025-01-24T13:03:49.246119,2025-01-25T13:03:49.246119,,34001e3a-51d7-4ca4-a1ae-1a8ddad39ab3,,False,False,National prevent see fly soldier nice newspaper seem seat while yourself also standard clear.,13,4,1,508
6106a3c7-fe99-49a4-a206-7c456012e8c2,ff965f10-8555-4623-8847-6b123c59b8f1,DEPT-002,SITE-002,Security Breach,Equipment Malfunction,incident,low,Resolved,success,Language figure base military father hour majority.,3.809383,126.433905,ctpy4mt,2025-03-16T13:03:49.246119,2025-03-16T13:03:49.246119,2025-03-18T17:03:49.246119,,a00933d8-a973-444e-93b7-7034ae9ff42c,,True,False,Would education business sign network opportunity factor any different.,13,6,3,457
0275be84-4889-4b66-9df7-fa1600dc26b5,2f77dea3-2e89-4a76-baa6-b01de7ced1d8,DEPT-015,SITE-006,Fire Safety,Poor Housekeeping,unsafe_act,medium,Resolved,no,Analysis three boy why stand thousand receive bank particular me discussion computer.,74.924300,-63.288748,skhdn73,2025-10-18T13:03:49.246119,2025-10-18T13:03:49.246119,2025-10-20T22:03:49.246119,,e24dbfe8-9be3-4455-a1ef-1042a5e26b66,,False,False,Environment state common inside condition catch need.,13,5,10,241
648630ac-38f2-41f0-b175-02e5ff944429,53e826a9-c427-4a86-92b3-e94c2c2f90a1,DEPT-007,SITE-010,Equipment Failure,Design Flaw,unsafe_condition,medium,Resolved,no,Kitchen suggest protect per thousand better personal nice very tend know suggest.,53.175734,147.659022,6425qzt,2025-01-02T13:03:49.246119,2025-01-02T13:03:49.246119,2025-01-05T04:03:49.246119,,f4d4b927-0910-4597-8d5f-abf75033a6c3,,False,False,Box laugh able shoulder economy fight into enjoy individual budget light.,13,3,1,530
54eb3fc4-73fa-4361-9975-a00dd1244433,b7097a8e-b64f-4e52-9ac1-8ba6c5210311,DEPT-006,SITE-006,Equipment Failure,Fatigue,incident,medium,Pending,success,We something Democrat me drive under people require far form.,30.269430,49.523587,7zt7gck,2024-08-02T13:03:49.246119,2024-08-02T13:03:49.246119,,,,,False,False,,13,4,8,683
967d7f99-865a-43c1-910e-25b28891d699,760b171a-ef64-448e-9a47-a0fdf9e8b754,DEPT-014,SITE-010,Environmental,Inadequate Training,property_damage,high,Pending,success,Teach consumer billion point home table religious outside describe.,20.483365,18.499855,4b2fh4u,2026-02-04T13:03:49.246119,2026-02-04T13:03:49.246119,,,,,False,False,,13,2,2,132
89688eb4-a8ef-4c3f-816d-4bacad0c5264,8d1e235a-8eaf-46a0-9e6a-da8296657524,DEPT-017,SITE-003,Fire Safety,Design Flaw,property_damage,high,Resolved,success,Bad upon return study site for account reach central let wind politics.,80.293636,108.313429,5x7yh92,2025-12-12T13:03:49.246119,2025-12-12T13:03:49.246119,2025-12-13T11:03:49.246119,,d6b4abb5-dec9-4643-910c-b7afa3fb6c39,,True,False,Anything room within result another piece step return whose family.,13,4,12,186
7a62680a-18aa-4707-b10c-b04b0955ee92,ab362469-ef20-4a14-8776-98b6b57de257,DEPT-019,SITE-003,Electrical Hazard,Inadequate Training,property_damage,low,Resolved,success,Worry strong rule subject citizen couple threat police east be character his section account.,28.325574,-97.229096,uku01nk,2025-09-08T13:03:49.246119,2025-09-08T13:03:49.246119,2025-09-10T09:03:49.246119,,f9551183-2238-4876-b881-67b0166baffc,,False,False,Which under magazine almost detail bag early color network.,13,0,9,281
edd68fc6-5435-4d92-a778-27c5cd3abb76,e33426f3-e259-450f-a74a-449d8a463b67,DEPT-010,SITE-008,Equipment Failure,Poor Housekeeping,observation,low,Resolved,no,Term send eat chance series order coach charge turn.,69.093937,10.669506,921fg6m,2024-11-08T13:03:49.246119,2024-11-08T13:03:49.246119,2024-11-10T17:03:49.246119,,9f6c57de-48d2-43ba-b711-16000ad8f6c2,,False,False,Performance arrive real area young my building forget meet.,13,4,11,585
a699512a-fe82-4ed3-91d3-357ecbe480d0,2fd869d1-943a-421a-814c-1a0ddaf469e8,DEPT-017,SITE-009,Electrical Hazard,Design Flaw,injury,high,Escalated,failed,Discuss decide difficult under religious lose garden certainly full away natural author world with word live.,58.103554,164.895445,73f41yv,2025-07-25T13:03:49.246119,2025-07-25T13:03:49.246119,,2025-07-25T19:03:49.246119,,45a081b8-d516-497d-9148-fa6c7bab9717,False,False,,13,4,7,326
3efa936d-d607-4e46-b40d-1a059d3ce3bd,9c8f965d-3413-4dee-bf45-f509d0c128de,DEPT-016,SITE-009,Slip and Fall,Design Flaw,observation,medium,Escalated,success,Little when degree most deep choose operation.,-62.024598,-116.138248,wg2df7k,2026-01-04T13:03:49.246119,2026-01-04T13:03:49.246119,,2026-01-04T21:03:49.246119,,221e29bc-5bff-48a3-957a-71ac9fdc622d,True,False,,13,6,1,163
21347684-c3e3-4fee-a359-716851d5c660,83d75a78-3696-489d-81ba-06045abb5ee2,DEPT-004,SITE-007,Equipment Failure,Inadequate Training,incident,medium,Resolved,success,Player high trial top range carry stuff senior generation matter.,39.422582,169.164413,rscdk6j,2025-01-26T13:03:49.246119,2025-01-26T13:03:49.246119,2025-01-27T23:03:49.246119,,26d8a0c7-c168-4ce4-86c7-77e528cefc28,,True,False,Note government box wish data though health special entire.,13,6,1,506
343e7109-079a-491d-8567-698671418f7a,2f77dea3-2e89-4a76-baa6-b01de7ced1d8,DEPT-004,SITE-007,Chemical Exposure,Equipment Malfunction,property_damage,high,Resolved,failed,Long pattern business cut compare many take produce.,-86.397112,-125.250432,jc4md11,2025-03-12T13:03:49.246119,2025-03-12T13:03:49.246119,2025-03-14T09:03:49.246119,,29d2b555-df17-44ca-839b-786be72c82d8,,False,False,Keep focus among foot off else animal significant.,13,2,3,461
7d4c93e6-2580-403e-8389-6b0fdd9671e8,eaf0dc2c-659c-42a1-b188-73a7c90a21c2,DEPT-020,SITE-006,Electrical Hazard,Equipment Malfunction,observation,low,Pending,success,Hard choose determine situation throw feeling you huge foot event.,-41.065479,32.273012,dmukhhg,2025-02-16T13:03:49.246119,2025-02-16T13:03:49.246119,,,,,False,False,,13,6,2,485
1013b5c3-5948-49ca-ac7b-5e83648e8f29,9119e424-f5c1-4038-acaf-53f9147dfb01,DEPT-001,SITE-010,Equipment Failure,Design Flaw,unsafe_condition,medium,Resolved,failed,True medical treat agree then spend religious image international.,-15.413892,-51.396538,ytskrk5,2026-05-30T13:03:49.246119,2026-05-30T13:03:49.246119,2026-05-31T23:03:49.246119,,7dcc7563-0c43-40ae-8e53-855de37f7ca1,,False,False,Push important thought road understand personal right court hotel wife begin discussion model.,13,5,5,17
ad622a9e-5df6-4446-ad7f-097f23a88e48,57441728-b1fc-49d3-831a-0be772f73133,DEPT-015,SITE-006,Chemical Exposure,Equipment Malfunction,property_damage,low,Resolved,no,Push or air before knowledge one such science else fill three control wall.,-26.319942,-70.989906,e6hmgvr,2025-05-23T13:03:49.246119,2025-05-23T13:03:49.246119,2025-05-24T09:03:49.246119,,a04bed16-2ed4-40b2-8834-a4522cb2e635,,False,False,Head marriage contain remain inside term who state never.,13,4,5,389
685ed2b8-a678-4c92-a9d7-486a5b549bdc,165b5766-f5fa-4fd9-8ff7-c90fc16f34b5,DEPT-006,SITE-008,Security Breach,Equipment Malfunction,property_damage,medium,Escalated,success,Mind star true full red rock I decision school.,-69.504180,44.291393,jpvpt8g,2025-11-16T13:03:49.246119,2025-11-16T13:03:49.246119,,2025-11-16T19:03:49.246119,,86aa0525-70b5-4f1e-983a-14836ac94f5a,False,False,,13,6,11,212
b0679143-1390-4d0e-99af-997e2e9a2d94,259ae4cc-6f82-4a1b-a12d-f37b7f06bb93,DEPT-016,SITE-006,Equipment Failure,Design Flaw,incident,medium,Escalated,failed,Traditional strategy at talk evening check administration animal collection forget.,31.954676,27.384291,jxr9kjw,2024-11-22T13:03:49.246119,2024-11-22T13:03:49.246119,,2024-11-22T19:03:49.246119,,db317388-7453-418e-9a22-06385a5d537c,False,False,,13,4,11,571
e47491cf-2fde-4750-be0d-77dfc8720a42,931954b2-bec9-4cd6-8901-b0819a30d4ff,DEPT-009,SITE-008,Ergonomics,Communication Failure,incident,medium,Resolved,success,Doctor sense they former lot official test pull offer.,85.955348,-24.337880,u8j83r7,2026-01-18T13:03:49.246119,2026-01-18T13:03:49.246119,2026-01-19T15:03:49.246119,,0488a054-edde-40ef-a275-8639c002be32,,True,False,Have blue moment star child especially appear focus political garden oil.,13,6,1,149
